ORTHO,PHON
landes,l@d
landes,l@d
langage,l@gaZ
langages,l@gaZ
langer,l@Ze
langes,l@Z
langoureuses,l@guR2z
langouste,l@gust*
langue,l@g
languedoc,l@gdok
langues,l@g
languette,l@gEt
languettes,l@gEt
langueur,l@g9R
langui,l@gi
languira,l@giRa
languis,l@gi
languissaient,l@gisE
languissants,l@gis@
lanière,lanjER
lanières,lanjER
lanterne,l@tERn*
lanternes,l@tERn*
lapa,lapa
lapaient,lapE
lapait,lapE
lapant,lap@
lape,lap
lapé,lape
laper,lape
lapereau,lapRO
lapidaire,lapidER
lapierre,lapjER
lapin,lap5
lapine,lapin
lapins,lap5
laps,laps
laquais,lakE
laque,lak
laqué,lake
laqué,lake
laquée,lake
laquées,lake
laquelle,lakEl
larbins,laRb5
larche,laRS
larcin,laRs5
larcins,laRs5
lard,laR
lardée,laRde
larder,laRde
lardes,laRd*
lardon,laRd%
lardons,laRd%
large,laRZ*
large,laRZ*
largement,laRZ*m@
larges,laRZ*
largesse,laRZEs
largeur,laRZ9R
largeurs,laRZ9R
largue,laRg*
largue,laRg*
largué,laRge
larguer,laRge
larguèrent,laRgER
larguerons,laRgR%
largués,laRge
larguez,laRge
larme,laRm*
larmes,laRm*
larmoyaient,laRmwajE
larmoyant,laRmwaj@
larmoyante,laRmwaj@t
larousse,laRus
larron,laR%
larrons,laR%
larue,laRy
larve,laRv*
larves,laRv*
larynx,laR5ks
las,lA
lasagnes,lazaN
lascar,laskaR
lascars,laskaR
lascaux,laskO
laser,lazER
lassa,lAsa
lassait,lAsE
lassant,lAs@
lasse,lAs
lasse,lAs
lassé,lAse
lasser,lAse
lassèrent,lAsER
lasserez,lAsRe
lasses,lAs
lassés,lAse
lassie,lasi
lassitude,lAsityd
lassitudes,lAsityd
lasso,lasO
lassos,lasO
latéralement,lateRalm@
latex,latEks
latin,lat5
latin,lat5
latine,latin
latins,lat5
latitude,latityd
latso,latzO
latte,lat
lattées,late
lattes,lat
laura,lORa
laure,lOR
lauréates,loReat
laurence,loR@s
laurent,lOR@
laurier,loRje
lauriers,loRje
lauzanier,lOzanje
lauze,lOz
lava,lava
lavable,lavabl*
lavables,lavabl*
lavabo,lavabO
lavabos,lavabO
lavage,lavaZ
lavages,lavaZ
lavaient,lavE
lavait,lavE
laval,laval
lavande,lav@d
lavandes,lav@d
lavandière,lav@djER
lavandières,lav@djER
lavant,lav@
lave,lav
lave,lav
lavé,lave
lavé,lave
lavée,lave
lavée,lave
lavées,lave
lavées,lave
lavent,lav
laver,lave
laveras,lavRa
laverie,lavRi
laves,lav
laves,lav
lavés,lave
laveur,lav9R
lavez,lave
lavoir,lavwaR
lavoirs,lavwaR
lavons,lav%
lazard,lazaR
le,l*
le,l*
lé,le
léa,lea
leader,lid9R
lebrac,l*bRak
lebrouteux,l*bRut2
lécha,leSa
léchai,leSE
léchaient,leSE
léchait,leSE
léchant,leS@
lèche,lES
léché,leSe
léché,leSe
lèchent,lES
lécher,leSe
léchèrent,leSER
leçon,l*s%
leçons,l*s%
lecourbe,l*kuRb*
lecteur,lEkt9R
lecteurs,lEkt9R
lectrices,lEktRis
lecture,lEktyR
lectures,lEktyR
légal,legal
légale,legal
légendaire,leZ@dER
légende,leZ@d
légendée,leZ@de
légendes,leZ@d
léger,leZe
légère,leZER
légèrement,leZERm@
légères,leZER
légèreté,leZERte
légers,leZe
légion,leZj%
légionnaire,leZjonER
légionnaires,leZjonER
légions,leZj%
législation,leZislasj%
législatives,leZislativ
légitimation,leZitimasj%
légitime,leZitim
légitimement,leZitimm@
légitimer,leZitime
légitimiste,leZitimist*
légitimité,leZitimite
lego,legO
legos,legO
légué,lege
léguée,lege
léguerai,legRE
légume,legym
légumes,legym
leighton,lejton
lendemain,l@dm5
lent,l@
lente,l@t
lente,l@t
lentement,l@tm@
lentes,l@t
lentes,l@t
lenteur,l@t9R
lentille,l@tij
lentilles,l@tij
lents,l@
léo,leO
léon,le%
léonard,leonaR
léonce,le%s
léopard,leopaR
léopards,leopaR
lepic,l*pik
lequel,l*kEl
lérot,leRO
lérots,leRO
leroy,l*Rwa
les,lE
les,lE
lés,lE
léser,leze
lesquelles,lEkEl
lesquels,lEkEl
lessive,lesiv
lessiver,lesive
lessiveuse,lesiv2z
lessiveuses,lEsiv2z
lest,lEst
leste,lEst*
lesté,lEste
lesté,lEste
lestée,lEste
lestées,lEste
lestement,lEst*m@
let,lE
léthargie,letaRZi
lettre,lEtR*
lettré,letRe
lettres,lEtR*
leu,l2
leur,l9R
leur,l9R
leurre,l9R
leurres,l9R
leurs,l9R
leurs,l9R
leva,l*va
levai,l*vE
levaient,l*vE
levain,l*v5
levais,l*vE
levait,l*vE
levâmes,l*vam
levant,l*v@
levant,l*v@
levant,l*v@
levantins,l*v@t5
lève,lEv
levé,l*ve
levé,l*ve
levée,l*ve
levée,l*ve
levées,l*ve
lèvent,lEv
lever,l*ve
lever,l*ve
lèvera,lEvRa
lèverai,lEvRE
lèverait,lEvRE
levèrent,l*vER
lèveront,lEvR%
lèves,lEv
levés,l*ve
levés,l*ve
levez,l*ve
levier,l*vje
levons,l*v%
levraut,l*vRO
lèvre,lEvR*
lèvres,lEvR*
lévrier,levRije
levure,l*vyR
lewis,lewis
lexicale,lEksikal
lexique,lEksik
lézard,lezaR
lézardent,lezaRd*
lézarder,lezaRde
lézardes,lezaRd*
lézards,lezaR
lia,lja
liai,ljE
liaient,ljE
liaison,ljEz%
liaisons,ljEz%
liait,ljE
liane,ljan
lianes,ljan
liang,li@g
liant,lj@
liasse,ljas
libellule,libelyl
libellules,libelyl
libéra,libeRa
libérait,libeRE
libérant,libeR@
libérateur,libeRat9R
libération,libeRasj%
libère,libER
libéré,libeRe
libéré,libeRe
libérée,libeRe
libèrent,libER
libérer,libeRe
libérera,libeR*Ra
libérèrent,libeRER
libérés,libeRe
libérés,libeRe
libérez,libeRe
liberté,libERte
libertés,libERte
libraire,libRER
libraires,libRER
librairie,libReRi
librairies,libReRi
libre,libR*
librement,libR*m@
libres,libR*
licence,lis@s
licenciés,lis@sje
licenciés,lis@sje
lichang,liS@g
lichen,likEn
lichens,likEn
licorne,likoRn*
licornes,likoRn*
lie,li
lié,lje
lié,lje
liée,lje
liées,lje
liées,lje
liège,ljEZ
liégeois,ljeZwa
lien,lj5
liens,lj5
lier,lje
lièrent,ljER
lierre,ljER
lies,li
liés,lje
liés,lje
liesse,ljEs
lieu,lj2
lieues,lj2
lieuse,lj2z
lieutenant,lj2tn@
lieutenants,lj2tn@
lieux,lj2
lièvre,ljEvR*
lièvres,ljEvR*
liez,lje
ligature,ligatyR
ligne,liN
lignée,liNe
lignes,liN
ligneux,liN2
ligota,ligota
ligote,ligot
ligoté,ligote
ligotée,ligote
ligotent,ligot
ligoter,ligote
ligotés,ligote
lilas,lilA
lilas,lilA
lilas,lilA
lili,lili
liliacées,liljase
lilial,liljal
lille,lil
lima,lima
limace,limas
limaces,limas
limaçon,limas%
limaçons,limas%
limaille,limAj
limande,lim@d
limbe,l5b
limbes,l5b
lime,lim
lime,lim
limer,lime
limés,lime
limier,limje
limitait,limitE
limitant,limit@
limitation,limitasj%
limitations,limitasj%
limite,limit
limite,limit
limité,limite
limité,limite
limitée,limite
limitée,limite
limitées,limite
limitent,limit
limiter,limite
limites,limit
limités,limite
limités,limite
limitrophe,limitRof
limoges,limoZ
limon,lim%
limonade,limonad
limonaires,limonER
limousin,limuz5
limpide,l5pid
limpides,l5pid
limpidité,l5pidite
lin,l5
linceul,l5s9l
lindbergh,lindbERg
linéaire,lineER
linge,l5Z
lingerie,l5ZRi
linges,l5Z
lingot,l5gO
lingots,l5gO
linguistique,l5g8istik
linguistique,l5g8istik
lino,linO
linoléum,linoleom
linotte,linot
linottes,linot
lion,lj%
lion,lj%
lionceau,lj%sO
lionceaux,lj%sO
lionel,ljonEl
lionne,ljon
lionnes,ljon
lions,lj%
lions,lj%
lipides,lipid
lipogramme,lipogRam
lippe,lip
lippée,lipe
lippu,lipy
liquéfiée,likefje
liqueur,lik9R
liqueurs,lik9R
liquide,likid
liquide,likid
liquide,likid
liquides,likid
liquides,likid
lira,liRa
lirai,liRE
lirais,liRE
liras,liRa
lire,liR
lire,liR
lires,liR
lirez,liRe
liront,liR%
lis,li
lis,lis
lisa,liza
lisaient,lizE
lisais,lizE
lisait,lizE
lisant,liz@
lisbonne,lizbon
lise,liz
lise,liz
lisent,liz
liseré,lizRe
liseron,lizR%
lises,liz
lisez,lize
lisibilité,lizibilite
lisible,lizibl*
lisiblement,lizibl*m@
lisibles,lizibl*
lisière,lizjER
lisières,lizjER
lisiez,lizje
lison,liz%
lisons,liz%
lissa,lisa
lissait,lisE
lissant,lis@
lisse,lis
lisse,lis
lisse,lis
lissent,lis
lisser,lise
lisses,lis
lisses,lis
liste,list*
liste,list*
listes,list*
lit,li
lit,li
litchi,litSi
litchis,litSi
literie,litRi
lithium,litjom
litière,litjER
litières,litjER
litige,litiZ
litiges,litiZ
litre,litR*
litres,litR*
lits,li
littéraire,liteRER
littéraires,liteRER
littéral,liteRal
littéralement,liteRalm@
littérature,liteRatyR
littoral,litoRal
littoral,litoRal
littorales,litoRal
livarot,livaRO
liverpool,liv9Rpul
livide,livid
livra,livRa
livraient,livRE
livraison,livREz%
livrait,livRE
livrant,livR@
livre,livR*
livre,livR*
livré,livRe
livrée,livRe
livrée,livRe
livrées,livRe
livrer,livRe
livrerons,livR*R%
livres,livR*
livres,livR*
livrés,livRe
livret,livRE
livreur,livR9R
livrez,livRe
lobe,lob
local,lokal
local,lokal
locale,lokal
localement,lokalm@
locales,lokal
localisation,lokalizasj%
localisé,lokalize
localisée,lokalize
localiser,lokalize
localisez,lokalize
localité,lokalite
localités,lokalite
locataire,lokatER
locataires,lokatER
location,lokasj%
locations,lokasj%
locaux,lokO
loch,lok
loche,loS
locomotion,lokomOsj%
locomotive,lokomotiv
locomotive,lokomotiv
locomotives,lokomotiv
locuteur,lokyt9R
locution,lokysj%
locutions,lokysj%
lofe,lof
lofer,lofe
loge,loZ
loge,loZ
logé,loZe
logeaient,loZE
logeait,loZE
logées,loZe
logement,loZm@
logements,loZm@
loger,loZe
loges,loZ
logés,loZe
logettes,loZEt
logeur,loZ9R
logez,loZe
logiciels,loZisjEl
logique,loZik
logique,loZik
logiquement,loZikm@
logiques,loZik
logis,loZi
logistique,loZistik
logo,logo
loi,lwa
loïc,lOik
loin,lw5
lointain,lw5t5
lointain,lw5t5
lointaine,lw5tEn
lointaines,lw5tEn
lointains,lw5t5
lointains,lw5t5
loir,lwaR
loire,lwaR
loirs,lwaR
lois,lwa
loisir,lwaziR
loisirs,lwaziR
lola,lola
lolita,lolita
lombric,l%bRik
london,london
londres,l%dR*
long,l%
long,l%
long,l%
longe,l%Z
longe,l%Z
longé,l%Ze
longea,l%Za
longeaient,l%ZE
longeais,l%ZE
longeait,l%ZE
longeant,l%Z@
longent,l%Z
longer,l%Ze
longévité,l%Zevite
longitude,l%Zityd
longitudinal,l%Zitydinal
longitudinale,l%Zitydinal
longs,l%
longs,l%
longtemps,l%t@
longue,l%g
longuement,l%gm@
longues,l%g
longueur,l%g9R
longueurs,l%g9R
looping,lupiG
loopings,lupiG
lopin,lop5
loquacité,lokasite
loque,lok
loques,lok
loquet,lokE
lord,loR
lord,loR
lorgnette,loRNEt
lorgnettes,loRNEt
lorgnon,loRN%
lorgnons,loRN%
loriot,loRjO
loriots,loRjO
lorrain,loR5
lorraine,loREn
lors,loR
lorsque,loRsk*
losange,loz@Z
losanges,loz@Z
lot,lO
loterie,lotRi
loteries,lotRi
loti,loti
lotion,lOsj%
lotissement,lotism@
lotissements,lotism@
loto,lotO
lotos,lotO
lots,lO
lotte,lot
lottie,loti
lotus,lotys
lou,lu
loua,lwa
louable,lwabl*
louai,lwE
louaient,lwE
louait,lwE
louange,lw@Z
louanges,lw@Z
louchait,luSE
louchant,luS@
louche,luS
louche,luS
louche,luS
loucher,luSe
louchèrent,luSER
louches,luS
loue,lu
loué,lwe
louée,lwe
louée,lwe
louent,lu
louer,lwe
louerons,luR%
loues,lu
loués,lwe
lougre,lugR*
louis,lwi
louise,lwiz
loukoums,lukum
loulou,lulu
loulous,lulu
loup,lu
loup,lu
loupe,lup
loupe,lup
loupé,lupe
loupes,lup
loupiac,lupjak
loupiot,lupjO
loupiots,lupjO
loups,lu
lourd,luR
lourd,luR
lourdaud,luRdO
lourdaud,luRdO
lourdauds,luRdO
lourde,luRd*
lourdement,luRd*m@
lourdes,luRd*
lourdeur,luRd9R
lourdeurs,luRd9R
lourds,luR
loutre,lutR*
loutres,lutR*
louve,luv
louve,luv
louves,luv
louveteau,luvtO
louveteaux,luvtO
louvigny,luviNi
louvre,luvR*
lova,lova
lové,love
loyal,lwajal
loyal,lwajal
loyale,lwajal
loyalement,lwajalm@
loyauté,lwajOte
loyautés,lwajOte
loyaux,lwajO
loyer,lwaje
lozère,lOzER
lu,ly
lu,ly
lu,ly
lubéron,lybeR%
lubie,lybi
lubrifiant,lybRifj@
lubrifiant,lybRifj@
luc,lyk
lucane,lykan
lucarne,lykaRn*
lucarnes,lykaRn*
lucas,lyka
luce,lys
lucette,lysEt
lucide,lysid
lucides,lysid
lucidité,lysidite
lucie,lysi
lucien,lysj5
lucile,lysil
lucky,lyki
lucrative,lykRativ
ludothèque,lydotEk
ludovic,lydOvik
ludwig,lydvig
lue,ly
lues,ly
lues,ly
lueur,l89R
lueurs,l89R
luge,lyZ
lugubre,lygybR*
lugubrement,lygybR*m@
lugubres,lygybR*
lui,l8i
lui,l8i
luira,l8iRa
luirait,l8iRE
luire,l8iR
luisaient,l8izE
luisait,l8izE
luisant,l8iz@
luisant,l8iz@
luisant,l8iz@
luisante,l8iz@t
luisantes,l8iz@t
luisants,l8iz@
luisent,l8iz
luit,l8i
luke,lyk
lullu,lyly
lulu,lyly
lumiaire,lymjER
lumière,lymjER
lumières,lymjER
luminaires,lyminER
luminescent,lymines@
luminescente,lymines@t
luminescents,lymines@
lumineuse,lymin2z
lumineuses,lymin2z
lumineux,lymin2
luminosité,lyminOzite
lunaire,lynER
lunaire,lynER
lunaires,lynER
lundi,l1di
lundis,l1di
lune,lyn
lune,lyn
luné,lyne
lunes,lyn
lunetier,lyntje
lunette,lynEt
lunettes,lynEt
lurent,lyR
luron,lyR%
lurons,lyR%
lus,ly
lustre,lystR*
lustre,lystR*
lustré,lystRe
lustrées,lystRe
lustrent,lystR*
lustrer,lystRe
lustres,lystR*
lustrés,lystRe
lustrine,lystRin
lustucru,lystykRy
lut,ly
lutèce,lytEs
luth,lyt
lutherie,lytRi
luthier,lytje
lutin,lyt5
lutin,lyt5
lutine,lytin
lutins,lyt5
lutins,lyt5
lutta,lyta
luttais,lytE
luttait,lytE
luttant,lyt@
lutte,lyt
lutte,lyt
lutté,lyte
luttent,lyt
lutter,lyte
luttèrent,lytER
luttes,lyt
lutteurs,lyt9R
luxe,lyks*
luxembourg,lyks@buR
luxembourgeois,lyks@buRZwa
luxembourgeois,lyks@buRZwa
luxueuse,lyks82z
luxueux,lyks82
luxuriantes,lyksyRj@t
luzerne,lyzERn*
lycaons,lika%
lycée,lise
lycéen,lise5
lycéenne,liseEn
lycéens,lise5
lychnis,liknis
lycose,likoz
lydie,lidi
lynx,l5ks
lyon,lj%
lyophile,ljofil
lyre,liR
lyres,liR
lyrique,liRik
lys,lis
lys,lis
m,m
ma,ma
macabre,makAbR*
macadam,makadam
macaque,makak
macareux,makaR2
macaron,makaR%
macaroni,makaRoni
macaronis,makaRoni
macédoine,masedwan
mâcha,mASa
mâchaient,mASE
mâchait,mASE
mâchant,mAS@
machaon,maka%
mâche,mAS
mâche,mAS
mâché,mASe
mâchées,mASe
mâchefer,mASfER
mâchent,mAS
mâcher,mASe
machérie,maSeRi
machette,maSEt
mâchicoulis,mASikuli
machin,maS5
machinal,maSinal
machinalement,maSinalm@
machine,maSin
machines,maSin
machiniste,maSinist*
machinistes,maSinist*
machins,maS5
mâchoire,mASwaR
mâchoires,mASwaR
mâchonnaient,mASonE
mâchouilla,mASuja
mâchouiller,mASuje
macmiche,makmiS
maçon,mas%
maçonnerie,masonRi
maçons,mas%
maculait,makylE
maculé,makyle
maculée,makyle
madagascar,madagaskaR
madame,madam
madeleine,madlEn
madeleine,madlEn
madeleines,madlEn
mademoiselle,madmwazEl
madone,madon
madrague,madRag
madrés,madRe
madrid,madRid
magali,magali
magasin,magaz5
magasins,magaz5
magazine,magazin
magazines,magazin
mage,maZ
magellan,maZel@
mages,maZ
maggie,magi
magicien,maZisj5
magicienne,maZisjEn
magiciennes,maZisjEn
magiciens,maZisj5
magie,maZi
magique,maZik
magiques,maZik
magistral,maZistRal
magistrale,maZistRal
magistrat,maZistRa
magistrats,maZistRa
magistrature,maZistRatyR
magloire,maglwaR
magma,magma
magmatiques,magmatik
magnans,maN@
magnésium,maNezjom
magnétique,maNetik
magnétiques,maNetik
magnétisme,maNetism*
magnéto,maNetO
magnétocassette,maNetOkasEt
magnétophone,maNetofon
magnétophones,maNetofon
magnétoscope,maNetoskop
magnificence,maNifis@s
magnifique,maNifik
magnifiquement,maNifikm@
magnifiques,maNifik
magnolia,maNolja
magot,magO
mai,mE
mai,mE
maigre,mEgR*
maigrelet,mEgR*lE
maigres,mEgR*
maigreur,mEgR9R
maigri,megRi
maigrichon,megRiS%
maigrichonne,megRiSon
maigrichonnes,megRiSon
maigrichons,megRiS%
maigrir,megRiR
maigrit,megRi
maille,mAj
mailles,mAj
maillet,majE
maillets,majE
maillons,mAj%
maillot,majO
maillots,majO
main,m5
mainate,mEnat
maine,mEn
mainmise,m5miz
mains,m5
mainte,m5t
maintenaient,m5tnE
maintenait,m5tnE
maintenant,m5tn@
maintenant,m5tn@
maintenez,m5tne
maintenir,m5tniR
maintenu,m5tny
maintenue,m5tny
maintenues,m5tny
maintes,m5t
maintien,m5tj5
maintiennent,m5tjEn
maintiens,m5tj5
maintient,m5tj5
maintint,m5t5
maints,m5
maire,mER
maire,mER
maires,mER
mairie,meRi
mairies,meRi
mais,mE
maïs,mais
maison,mEz%
maisonnée,mEzone
maisonnette,mEzonEt
maisonnettes,mEzonEt
maisons,mEz%
maître,mEtR*
maître,mEtR*
maîtres,mEtR*
maîtres,mEtR*
maîtresse,mEtREs
maîtresse,mEtREs
maîtresses,mEtREs
maîtresses,mEtREs
maîtrisait,metRizE
maîtrise,metRiz
maîtrise,metRiz
maîtrisé,metRize
maîtrisé,metRize
maîtriser,metRize
maixent,mEks@
maïzena,maizena
majesté,maZEste
majestés,maZEste
majestueuse,maZEst82z
majestueusement,maZEst82zm@
majestueux,maZEst82
majeur,maZ9R
majeur,maZ9R
majeure,maZ9R
majeures,maZ9R
major,maZoR
major,maZoR
majordome,maZoRdom
majorettes,maZoREt
majorité,maZoRite
majuscule,maZyskyl
majuscule,maZyskyl
majuscules,maZyskyl
majuscules,maZyskyl
maki,maki
mal,mal
mal,mal
mal,mal
malabars,malabaR
malade,malad
malade,malad
malades,malad
malades,malad
maladie,maladi
maladies,maladi
maladive,maladiv
maladresse,maladREs
maladroit,maladRwa
maladroit,maladRwa
maladroite,maladRwat
maladroitement,maladRwatm@
maladroites,maladRwat
maladroits,maladRwa
malais,malE
malaise,malEz
malaisé,maleze
malaises,malEz
malandrin,mal@dR5
malaxant,malaks@
malaxer,malakse
malbrough,malbRuk
malchance,malS@s
malchanceux,malS@s2
malcommodes,malkomod
malcontents,malk%t@
mâle,mAl
mâle,mAl
malédiction,malediksj%
malédictions,malediksj%
maléfice,malefis
maléfices,malefis
maléfique,malefik
maléfiques,malefik
malencontreuse,mal@k%tR2z
malencontreusement,mal@k%tR2zm@
malentendu,mal@t@dy
malentendus,mal@t@dy
mâles,mAl
malfaisant,malf*z@
malfaisants,malf*z@
malfaiteur,malfEt9R
malfaiteurs,malfEt9R
malformation,malfoRmasj%
malgache,malgaS
malgré,malgRe
malhabile,malabil
malhabiles,malabil
malheur,mal9R
malheureuse,mal9R2z
malheureusement,mal9R2zm@
malheureuses,mal9R2z
malheureux,mal9R2
malheureux,mal9R2
malheurs,mal9R
malhonnête,malonEt
malhonnête,malonEt
malhonnêtement,malonEtm@
malhonnêtes,malonEt
malhonnêteté,malonEtte
malice,malis
malices,malis
malicieuse,malisj2z
malicieusement,malisj2zm@
malicieux,malisj2
maligne,maliN
malika,malika
malin,mal5
malin,mal5
malingre,mal5gR*
malins,mal5
malins,mal5
malle,mal
malles,mal
mallette,malEt
mallettes,malEt
malmenée,malm*ne
malmener,malm*ne
malmenés,malm*ne
malnutrition,malnytRisj%
malotru,malotRy
malotrus,malotRy
malpoli,malpoli
malpropre,malpRopR*
malpropre,malpRopR*
malsain,mals5
maltraitent,maltREt
maltraiter,maltRete
maltraités,maltRete
malveillance,malvEj@s
malveillant,malvEj@
malveillants,malvEj@
malvenue,malv*ny
malvina,malvina
maman,mam@
mamans,mam@
mamelle,mamEl
mamelles,mamEl
mamette,mamEt
mamie,mami
mamies,mami
mammifère,mamifER
mammifère,mamifER
mammifères,mamifER
mammifères,mamifER
mammouth,mamut
mammouths,mamut
mamours,mamuR
mamourson,mamuRs%
manade,manad
manades,manad
manager,manadZER
manant,man@
manche,m@S
manche,m@S
manches,m@S
manchettes,m@SEt
manchons,m@S%
manchot,m@SO
manchot,m@SO
manchots,m@SO
manchots,m@SO
manda,m@da
mandarin,m@daR5
mandarine,m@daRin
mandarine,m@daRin
mandarines,m@daRin
mandariniers,m@daRinje
mandat,m@da
mandats,m@da
mandchous,m@dSu
mande,m@d
mandée,m@de
mander,m@de
manderling,m@d*RliG
mandibule,m@dibyl
mandoline,m@dolin
mandolines,m@dolin
manège,manEZ
manèges,manEZ
manet,manE
manette,manEt
manettes,manEt
mange,m@Z
mangé,m@Ze
mangea,m@Za
mangeable,m@Zabl*
mangeai,m@ZE
mangeaient,m@ZE
mangeais,m@ZE
mangeait,m@ZE
mangeant,m@Z@
mangée,m@Ze
mangées,m@Ze
mangent,m@Z
mangeoire,m@ZwaR
mangeons,m@Z%
manger,m@Ze
manger,m@Ze
mangera,m@ZRa
mangerai,m@ZRE
mangeraient,m@ZRE
mangerais,m@ZRE
mangerait,m@ZRE
mangeras,m@ZRa
mangèrent,m@ZER
mangerez,m@ZRe
mangerons,m@ZR%
mangeront,m@ZR%
manges,m@Z
mangés,m@Ze
mangetout,m@Ztu
mangeur,m@Z9R
mangeurs,m@Z9R
mangez,m@Ze
mangiez,m@Zje
mangions,m@Zj%
mangouste,m@gust*
mangue,m@g
mangues,m@g
maniabilité,manjabilite
maniable,manjabl*
maniaient,manjE
maniait,manjE
maniaque,manjak
manie,mani
manie,mani
maniement,manim@
manient,mani
manier,manje
manière,manjER
manières,manjER
manies,mani
maniés,manje
manieurs,manj9R
manifesta,manifEsta
manifestait,manifEstE
manifestant,manifEst@
manifestants,manifEst@
manifestât,manifEsta
manifestation,manifEstasj%
manifestations,manifEstasj%
manifeste,manifEst*
manifeste,manifEst*
manifestée,manifEste
manifestement,manifEst*m@
manifestent,manifEst*
manifester,manifEste
manifestés,manifEste
manifestez,manifEste
manillon,manij%
manioc,manjok
manipula,manipyla
manipulations,manipylasj%
manipule,manipyl
manipulé,manipyle
manipuler,manipyle
manipules,manipyl
manipulés,manipyle
manitoba,manitoba
manivelle,manivEl
mannequin,mank5
mannequins,mank5
manoeuvra,man9vRa
manoeuvre,man9vR*
manoeuvre,man9vR*
manoeuvrées,man9vRe
manoeuvrer,man9vRe
manoeuvres,man9vR*
manoir,manwaR
manoirs,manwaR
manon,man%
manqua,m@ka
manquai,m@kE
manquaient,m@kE
manquait,m@kE
manquant,m@k@
manquant,m@k@
manquante,m@k@t
manquantes,m@k@
manquants,m@k@
manquât,m@ka
manque,m@k
manque,m@k
manqué,m@ke
manqué,m@ke
manquée,m@ke
manquement,m@km@
manquent,m@k
manquer,m@ke
manquerais,m@kRE
manquerait,m@kRE
manqueras,m@kRa
manquèrent,m@kER
manquerez,m@kRe
manquerons,m@kR%
manques,m@k
manquez,m@ke
manquions,m@kj%
manquons,m@k%
mans,m@
mansarde,m@saRd*
manteau,m@tO
manteaux,m@tO
mantille,m@tij
manuel,man8El
manuel,man8El
manuel,man8El
manuellement,man8Elm@
manuels,man8El
manuels,man8El
manufacture,manyfaktyR
manuscrit,manyskRi
manuscrits,manyskRi
manuscrits,manyskRi
maoro,maORO
mappemonde,mapm%d
maquereau,makRO
maquette,makEt
maquettes,makEt
maquettiste,maketist*
maquettistes,maketist*
maquillage,makijaZ
maquillages,makijaZ
maquillant,makij@
maquille,makij
maquillé,makije
maquillée,makije
maquillent,makij
maquiller,makije
maquillerais,makijRE
maquillés,makije
maquilleur,makij9R
maquilleurs,makij9R
maquilleuse,makij2z
maquillions,makijj%
maquis,maki
maquisard,makizaR
maquisards,makizaR
marabout,maRabu
maraîchers,maReSe
marais,maRE
marathon,maRat%
marathoniens,maRatonj5
marâtre,maRAtR*
maraud,maRO
maraude,maROd
maraudeur,maROd9R
maraudeurs,maROd9R
marbra,maRbRa
marbre,maRbR*
marbrée,maRbRe
marbrés,maRbRe
marc,maRk
marc,maR
marcassin,maRkas5
marcassins,maRkas5
marcel,maRsEl
marcellin,maRs*l5
marcha,maRSa
marchai,maRSE
marchaient,maRSE
marchais,maRSE
marchait,maRSE
marchand,maRS@
marchand,maRS@
marchandage,maRS@daZ
marchande,maRS@d
marchande,maRS@d
marchander,maRS@de
marchandise,maRS@diz
marchandises,maRS@diz
marchands,maRS@
marchant,maRS@
marchant,maRS@
marche,maRS*
marche,maRS*
marché,maRSe
marché,maRSe
marchent,maRS*
marchepied,maRS*pje
marcher,maRSe
marchera,maRS*Ra
marcherai,maRS*RE
marcherais,maRS*RE
marcherait,maRS*RE
marchèrent,maRSER
marcherons,maRS*R%
marcheront,maRS*R%
marches,maRS*
marches,maRS*
marchés,maRSe
marcheur,maRS9R
marcheurs,maRS9R
marchez,maRSe
marchions,maRSj%
marchons,maRS%
marco,maRko
marcus,maRkys
mardi,maRdi
mardis,maRdi
mare,maR
marécage,maRekaZ
marécages,maRekaZ
marécageuse,maRekaZ2z
marécageuses,maRekaZ2z
marécageux,maRekaZ2
maréchal,maReSal
maréchale,maReSal
marée,maRe
marées,maRe
marelle,maREl
marelles,maREl
marengo,maR@gO
marennes,maREn
mares,maR
marfa,maRfa
margarine,maRgaRin
marge,maRZ*
margelle,maRZEl
marges,maRZ*
marguerite,maRg*Rit
marguerite,maRg*Rit
marguerites,maRg*Rit
mari,maRi
maria,maRja
maria,maRja
mariage,maRjaZ
mariages,maRjaZ
mariait,maRjE
marianne,maRjan
marie,maRi
marie,maRi
marié,maRje
marié,maRje
marié,maRje
mariée,maRje
mariée,maRje
mariées,maRje
marient,maRi
marier,maRje
marierais,maRiRE
marièrent,maRjER
marierons,maRiR%
marieront,maRiR%
maries,maRi
mariés,maRje
mariés,maRje
mariette,maRjEt
marignan,maRiN@
marigot,maRigO
marin,maR5
marin,maR5
marin,maR5
marinades,maRinad
marine,maRin
marine,maRin
marine,maRin
marinelands,maRinl@d
marines,maRin
marines,maRin
marinette,maRinEt
marinier,maRinje
marinière,maRinjER
marinières,maRinjER
mariniers,maRinje
marins,maR5
marins,maR5
mario,maRjO
marion,maRj%
marionnette,maRjonEt
marionnettes,maRjonEt
marionnettiste,maRjonEtist*
maris,maRi
maritime,maRitim
maritimes,maRitim
marius,maRjys
marjolaine,maRZolEn
marks,maRk
marlou,maRlu
marmaille,maRmAj
marmelade,maRm*lad
marmite,maRmit
marmites,maRmit
marmiton,maRmit%
marmitonnes,maRmiton
marmitons,maRmit%
marmonna,maRmona
marmonnait,maRmonE
marmonnant,maRmon@
marmonne,maRmon
marmonner,maRmone
marmot,maRmO
marmots,maRmO
