ORTHO,PHON
favoreço,favoɾesu
favores,favoɾis
favorita,favoɾita
favorito,favoɾitu
favoritos,favoɾitus
faxeiro,faʃeɾu
faxina,faʃina
faxineira,faʃineɾa
faxineiras,faʃineɾas
faxineiro,faʃineɾu
faxineiros,faʃineɾus
faz,fas
faze,fazi
fazê-la,fazela
fazê-las,fazelas
fazê-lo,fazelu
fazê-los,fazelus
fazedor,fazedoɾ
fazedora,fazedoɾa
fazedoras,fazedoɾas
fazei,fazej
fazem,fazẽ
fazemos,fazemus
fazenda,fazẽda
fazendão,fazẽdɐ̃w
fazendas,fazẽdas
fazendeiro,fazẽdeɾu
fazendeiros,fazẽdeɾus
fazendinha,fazẽdʒiɲa
fazendo,fazẽdu
fazendola,fazẽdɔla
fazer,fazeɾ
fazerem,fazeɾẽ
fazermos,fazeɾmus
fazes,fazis
fazia,fazia
faziam,faziɐ̃w
fazíamos,faziamus
fé,fɛ
fê-lo,felu
febre,fɛbɾi
febres,fɛbɾis
febril,febɾiw
febris,febɾis
fecha,feʃa
fechada,feʃada
fechadas,feʃadas
fechadinha,feʃadʒiɲa
fechado,feʃadu
fechador,feʃadoɾ
fechados,feʃadus
fechadura,feʃaduɾa
fecham,feʃɐ̃w
fechamento,feʃamẽtu
fechando,feʃɐ̃du
fechar,feʃaɾ
fechará,feʃaɾa
fecharam,feʃaɾɐ̃w
fechasse,feʃasi
fechassem,feʃasẽ
fechava,feʃava
fechavam,feʃavɐ̃w
feche,feʃi
fechei,feʃej
fechem,feʃẽ
fecho,feʃu
fechou,feʃo
féculas,fɛkulas
fecunda,fekũda
fecundação,fekũdasɐ̃w
fecundada,fekũdada
fecundadas,fekũdadas
fecundado,fekũdadu
fecundados,fekũdadus
fecundar,fekũdaɾ
fecundava,fekũdava
fecundo,fekũdu
feder,fedeɾ
federação,fedeɾasɐ̃w
federais,fedeɾajs
federal,fedeɾaw
federativa,fedeɾatʃiva
fedia,fedʒia
fedor,fedoɾ
feia,feja
feias,fejas
feição,fejsɐ̃w
feições,fejsõjs
feiinha,fejiɲa
feiinhas,fejiɲas
feijão,feʒɐ̃w
feijãozão,feʒɐ̃wzɐ̃w
feijãozinho,feʒɐ̃wziɲu
feijó,feʒɔ
feijoada,feʒoada
feijoeiro,feʒoeɾu
feijoeiros,feʒoeɾus
feijões,feʒõjs
feijõezinhos,feʒõjziɲus
feinha,feiɲa
feio,feju
feios,fejus
feiosa,fejɔza
feiosinha,fejɔziɲa
feioso,fejozu
feira,feɾa
feirante,feɾɐ̃tʃi
feirantes,feɾɐ̃tʃis
feiras,feɾas
feirona,feɾona
feíssimo,feisimu
feita,fejta
feitas,fejtas
feitiçaria,fejtʃisaɾia
feitiçarias,fejtʃisaɾias
feiticeira,fejtʃiseɾa
feiticeiro,fejtʃiseɾu
feitiço,fejtʃisu
feitiços,fejtʃisus
feitio,fejtʃiu
feitios,fejtʃius
feito,fejtu
feitor,fejtoɾ
feitoria,fejtoɾia
feitorias,fejtoɾias
feitos,fejtus
feitura,fejtuɾa
feiúra,fejuɾa
feixe,feʃi
feixes,feʃis
feixinho,feʃiɲu
fel,fɛw
feldspato,fewdispatu
felícia,felisja
felicidade,felisidadʒi
felicidades,felisidadʒis
felício,felisju
felicíssima,felisisima
felicíssimo,felisisimu
felicíssimos,felisisimus
felicito,felisitu
felídeos,felidʒjus
felino,felinu
felinos,felinus
felipe,felipi
felisberto,felizbɛɾtu
feliz,felis
felizardo,felizaɾdu
felizes,felizis
felizmente,felizmẽtʃi
felpuda,fewpuda
felpudo,fewpudu
fêmea,femja
fêmeas,femjas
feminina,feminina
femininas,femininas
feminino,femininu
femininos,femininus
fêmur,femuɾ
fenda,fẽda
fender,fẽdeɾ
fênix,fenikis
feno,fenu
fenomenal,fenomenaw
fenômeno,fenominu
fenômenos,fenominus
fera,fɛɾa
feras,fɛɾas
fere,fɛɾi
feria,feɾia
feriado,feɾiadu
feriados,feɾiadus
férias,fɛɾjas
ferida,feɾida
feridas,feɾidas
feridinha,feɾidʒiɲa
ferido,feɾidu
feridos,feɾidus
ferimento,feɾimẽtu
ferimentos,feɾimẽtus
ferindo,feɾĩdu
ferir,feɾiɾ
feriu,feɾiw
fermentação,feɾmẽtasɐ̃w
fermentadas,feɾmẽtadas
fermento,feɾmẽtu
fernanda,feɾnɐ̃da
fernandes,feɾnɐ̃dʒis
fernandinha,feɾnɐ̃dʒiɲa
fernandinho,feɾnɐ̃dʒiɲu
fernando,feɾnɐ̃du
fernão,feɾnɐ̃w
ferocidade,feɾosidadʒi
ferocíssimo,feɾɔsisimu
feroz,feɾɔs
ferozes,feɾɔzis
ferozmente,feɾɔzmẽtʃi
ferra,fɛha
ferrabrás,fehabɾas
ferrada,fehada
ferrado,fehadu
ferrador,fehadoɾ
ferradura,fehaduɾa
ferramenta,fehamẽta
ferramentas,fehamẽtas
ferrão,fehɐ̃w
ferrar,fehaɾ
ferrari,fehaɾi
ferraria,fehaɾia
ferraz,fehas
férrea,fɛhja
ferreira,feheɾa
ferreiro,feheɾu
ferreiros,feheɾus
ferrete,fehetʃi
férrica,fɛhika
ferrífera,fehifiɾa
ferrífero,fehifiɾu
ferrinho,fɛhiɲu
ferro,fɛhu
ferroada,fehoada
ferroadas,fehoadas
ferrões,fehõjs
ferrolho,fehoʎu
ferrosa,fehɔza
ferrosos,fehɔzus
ferrou,feho
ferrovia,fehovia
ferroviária,fehoviaɾja
ferroviárias,fehoviaɾjas
ferroviário,fehoviaɾju
ferroviários,fehoviaɾjus
ferrovias,fehovias
ferrugem,fehuʒẽ
ferruginosa,fehuʒinɔza
ferteco,feɾtɛku
férteis,fɛɾtejs
fértil,fɛɾtʃiw
fertilidade,feɾtʃilidadʒi
fertiliza,feɾtʃiliza
fertilizá-la,feɾtʃilizala
fertilizá-lo,feɾtʃilizalu
fertilização,feɾtʃilizasɐ̃w
fertilizamos,feɾtʃilizɐmus
fertilizando,feɾtʃilizɐ̃du
fertilizante,feɾtʃilizɐ̃tʃi
fertilizantes,feɾtʃilizɐ̃tʃis
fertilizar,feɾtʃilizaɾ
ferve,fɛɾvi
fervê-la,feɾvela
fervendo,feɾvẽdu
ferver,feɾveɾ
ferveu,feɾvew
fervia,feɾvia
fervida,feɾvida
fervido,feɾvidu
fervo,feɾvu
fervor,feɾvoɾ
fervura,feɾvuɾa
fessora,fesoɾa
festa,fɛsta
festança,festɐ̃sa
festanças,festɐ̃sas
festando,festɐ̃du
festar,festaɾ
festas,fɛstas
festeiros,festeɾus
festejadas,festeʒadas
festejado,festeʒadu
festejamos,festeʒɐmus
festejando,festeʒɐ̃du
festejar,festeʒaɾ
festejos,festeʒus
festejou,festeʒo
festim,festʃĩ
festinha,fɛstʃiɲa
festinhas,fɛstʃiɲas
festiva,festʃiva
festivais,festʃivajs
festival,festʃivaw
festivo,festʃivu
festivos,festʃivus
festona,festona
fetal,fetaw
fétidas,fɛtʃidas
fétido,fɛtʃidu
feto,fɛtu
fetos,fɛtus
fevereiro,feveɾeɾu
fez,fɛs
fezes,fɛzis
fezinha,fɛziɲa
fezona,fezona
fi,fi
fia,fia
fiação,fiasɐ̃w
fiado,fiadu
fiando,fiɐ̃du
fiapo,fiapu
fiapos,fiapus
fiar,fiaɾ
fiat,fiatʃi
fiau,fiaw
fibra,fibɾa
fibras,fibɾas
fica,fika
ficado,fikadu
ficam,fikɐ̃w
ficamos,fikɐmus
ficando,fikɐ̃du
ficar,fikaɾ
ficara,fikaɾa
ficará,fikaɾa
ficaram,fikaɾɐ̃w
ficarão,fikaɾɐ̃w
ficarei,fikaɾej
ficarem,fikaɾẽ
ficaremos,fikaɾemus
ficaria,fikaɾia
ficariam,fikaɾiɐ̃w
ficarmos,fikaɾmus
ficasse,fikasi
ficassem,fikasẽ
ficava,fikava
ficavam,fikavɐ̃w
ficávamos,fikavamus
ficção,fikisɐ̃w
ficha,fiʃa
fichário,fiʃaɾju
fichas,fiʃas
fichinhas,fiʃiɲas
fico,fiku
ficou,fiko
fidalgo,fidawgu
fidalgos,fidawgus
fidelíssima,fidɛlisima
fidelíssimo,fidɛlisimu
fieira,fieɾa
fieiras,fieɾas
fiéis,fiɛjs
fiel,fiɛw
fielmente,fiewmẽtʃi
fiem,fiẽ
fifi,fifi
fifina,fifina
fifinha,fifiɲa
figa,figa
figada,figada
fígado,figadu
fígados,figadus
figão,figɐ̃w
figo,figu
figos,figus
figueira,figeɾa
figueiras,figeɾas
figueiredo,figeɾedu
figuinha,figiɲa
figuinho,figiɲu
figura,figuɾa
figuram,figuɾɐ̃w
figurão,figuɾɐ̃w
figurar,figuɾaɾ
figuras,figuɾas
figurinha,figuɾiɲa
figurinhas,figuɾiɲas
figurino,figuɾinu
figurinos,figuɾinus
figurões,figuɾõjs
figurona,figuɾona
fila,fila
filado,filadu
filamentoso,filamẽtozu
filantrópico,filɐ̃tɾɔpiku
filas,filas
filé,filɛ
fileira,fileɾa
fileiras,fileɾas
filete,filɛtʃi
filha,fiʎa
filhas,fiʎas
filhinha,fiʎiɲa
filhinhas,fiʎiɲas
filhinho,fiʎiɲu
filhinhos,fiʎiɲus
filho,fiʎu
filhos,fiʎus
filhota,fiʎɔta
filhote,fiʎɔtʃi
filhotes,fiʎɔtʃis
filhotinho,fiʎɔtʃiɲu
filhotinhos,fiʎɔtʃiɲus
filiação,filiasɐ̃w
filial,filiaw
filinha,filiɲa
filipe,filipi
filisteu,filistew
filma,fiwma
filmagem,fiwmaʒẽ
filme,fiwmi
filmes,fiwmis
filó,filɔ
filoca,filɔka
filomena,filomena
filosofar,filozofaɾ
filosofaram,filozofaɾɐ̃w
filosofia,filozofia
filosofias,filozofias
filósofo,filɔzufu
filou,filo
filtrá-la,fiwtɾala
filtração,fiwtɾasɐ̃w
filtrada,fiwtɾada
filtrado,fiwtɾadu
filtrando,fiwtɾɐ̃du
filtrar,fiwtɾaɾ
filtro,fiwtɾu
filtros,fiwtɾus
fim,fĩ
fin,fĩ
fina,fina
finais,finajs
final,finaw
finalidade,finalidadʒi
finalidades,finalidadʒis
finalíssimo,finalisimu
finaliza,finaliza
finalização,finalizasɐ̃w
finalizar,finalizaɾ
finalmente,finawmẽtʃi
finamente,finamẽtʃi
finança,finɐ̃sa
finanças,finɐ̃sas
financeiras,finɐ̃seɾas
financeiros,finɐ̃seɾus
financia,finɐ̃sia
financiam,finɐ̃siɐ̃w
financiamentos,finɐ̃siamẽtus
financiar,finɐ̃siaɾ
financiaram,finɐ̃siaɾɐ̃w
finas,finas
finca,fĩka
fincadas,fĩkadas
fincados,fĩkadus
fincam,fĩkɐ̃w
fincando,fĩkɐ̃du
fincar,fĩkaɾ
fincaram,fĩkaɾɐ̃w
fincou,fĩko
findar,fĩdaɾ
finfin,fĩfĩ
finge,fĩʒi
fingem,fĩʒẽ
fingia,fĩʒia
fingiam,fĩʒiɐ̃w
fingida,fĩʒida
fingido,fĩʒidu
fingimento,fĩʒimẽtu
fingindo,fĩʒĩdu
fingir,fĩʒiɾ
fingiram,fĩʒiɾɐ̃w
fingiu,fĩʒiw
fininha,finiɲa
fininhas,finiɲas
fininho,finiɲu
finíssima,finisima
finíssimo,finisimu
finita,finita
finito,finitu
finitos,finitus
finja,fĩʒa
finjo,fĩʒu
fino,finu
finório,finɔɾju
finos,finus
finou,fino
finque,fĩki
fins,fĩs
finta,fĩta
finura,finuɾa
fio,fiu
fios,fius
fiozinho,fiuziɲu
fiozinhos,fiuziɲus
fique,fiki
fiquei,fikej
fiqueis,fikejs
fiquem,fikẽ
fira,fiɾa
firi,fiɾi
firma,fiɾma
firmamento,fiɾmamẽtu
firmando,fiɾmɐ̃du
firmar,fiɾmaɾ
firmas,fiɾmas
firme,fiɾmi
firmemente,fiɾmimẽtʃi
firmes,fiɾmis
firmeza,fiɾmeza
firmínio,fiɾminju
firmou,fiɾmo
fiscais,fiskajs
fiscal,fiskaw
fiscaliza,fiskaliza
fiscalização,fiskalizasɐ̃w
fiscalizado,fiskalizadu
fiscalizando,fiskalizɐ̃du
fiscalizar,fiskalizaɾ
fiscalizava,fiskalizava
fiscalizavam,fiskalizavɐ̃w
fisco,fisku
fisga,fizga
fisgo,fizgu
fisgou,fizgo
física,fizika
fisicamente,fizikamẽtʃi
físicas,fizikas
físico,fiziku
físicos,fizikus
fisiográfica,fiziogɾafika
fisiográficas,fiziogɾafikas
fisionomia,fizionomia
fisionomias,fizionomias
fita,fita
fitando,fitɐ̃du
fitar,fitaɾ
fitas,fitas
fitava,fitava
fitilho,fitʃiʎu
fitinha,fitʃiɲa
fitinhas,fitʃiɲas
fitou,fito
fiu,fiw
fivela,fivɛla
fivelas,fivɛlas
fixa,fikisa
fixá-lo,fiʃalu
fixá-los,fiʃalus
fixação,fikisasɐ̃w
fixações,fikisasõjs
fixada,fikisada
fixado,fikisadu
fixador,fikisadoɾ
fixam,fikisɐ̃w
fixamente,fikisamẽtʃi
fixando,fikisɐ̃du
fixar,fikisaɾ
fixará,fikisaɾa
fixarmos,fikisaɾmus
fixas,fikisas
fixasse,fikisasi
fixavam,fikisavɐ̃w
fixe,fiʃi
fixo,fikisu
fixos,fikisus
fixou,fikiso
fiz,fis
fizemos,fizemus
fizer,fizɛɾ
fizera,fizɛɾa
fizeram,fizɛɾɐ̃w
fizerdes,fizɛɾdʒis
fizermos,fizɛɾmus
fizesse,fizɛsi
fizésseis,fizɛsejs
fizessem,fizɛsẽ
fizéssemos,fizɛsimus
fizeste,fizɛstʃi
flácido,flasidu
flagelação,flaʒelasɐ̃w
flagelado,flaʒeladu
flagelos,flaʒɛlus
flagrante,flagɾɐ̃tʃi
flama,flɐma
flamenga,flamẽga
flamengo,flamẽgu
flâmula,flɐmula
flâmulas,flɐmulas
flana,flɐna
flanco,flɐ̃ku
flandres,flɐ̃dɾis
flanela,flanɛla
flanelas,flanɛlas
flauta,flawta
flautim,flawtʃĩ
flautinha,flawtʃiɲa
flautista,flawtʃista
flávia,flavja
flavinha,flaviɲa
flavinho,flaviɲu
flávio,flavju
flecha,flɛʃa
flechá,fleʃa
flechada,fleʃada
flechar,fleʃaɾ
flechas,flɛʃas
flerte,fleɾtʃi
fleumático,flewmatʃiku
fleury,flewɾi
flexa,flɛkisa
flexão,flekisɐ̃w
flexiona,flekisiona
flexionado,flekisionadu
flexionando,flekisionɐ̃du
flexionar,flekisionaɾ
flexionaram,flekisionaɾɐ̃w
flexione,flekisioni
flexível,flekisiviw
floco,flɔku
flocos,flɔkus
flopflop,flɔpiflɔpi
floquinho,flɔkiɲu
flor,floɾ
flora,flɔɾa
floração,floɾasɐ̃w
florada,floɾada
floral,floɾaw
florão,floɾɐ̃w
floreassem,floɾeasẽ
floreios,floɾejus
flores,floɾis
floresça,floɾesa
florescente,floɾesẽtʃi
florescer,floɾeseɾ
floresceram,floɾeseɾɐ̃w
floresceu,floɾesew
floresciam,floɾesiɐ̃w
floresta,floɾɛsta
florestais,floɾestajs
florestal,floɾestaw
florestar,floɾestaɾ
florestas,floɾɛstas
florezinhas,floɾiziɲas
floriam,floɾiɐ̃w
floriano,floɾiɐnu
florianópolis,floɾianɔpulis
florianopolitano,floɾianopolitɐnu
floricultor,floɾikuwtoɾ
floricultores,floɾikuwtoɾis
floricultura,floɾikuwtuɾa
florida,floɾida
floridas,floɾidas
florido,floɾidu
floridos,floɾidus
florinda,floɾĩda
florir,floɾiɾ
floris,floɾis
florisbela,floɾizbɛla
florista,floɾista
floristas,floɾistas
florzinha,floɾziɲa
florzinhas,floɾziɲas
florzinho,floɾziɲu
florzinhos,floɾziɲus
florzita,floɾzita
florzona,floɾzona
flosforescentes,flosfoɾesẽtʃis
flotilha,flotʃiʎa
flozinha,floziɲa
flu,flu
flui,fluj
fluida,flujda
fluido,flujdu
fluminense,fluminẽsi
flúor,fluuɾ
fluorita,fluoɾita
flutantes,flutɐ̃tʃis
flutua,flutua
flutuação,flutuasɐ̃w
flutuam,flutuɐ̃w
flutuando,flutuɐ̃du
flutuantes,flutuɐ̃tʃis
flutuar,flutuaɾ
flutuava,flutuava
flutuavam,flutuavɐ̃w
fluviais,fluviajs
fluvial,fluviaw
fluvias,fluvias
fluxo,flukisu
foca,fɔka
focaram,fokaɾɐ̃w
focinho,fosiɲu
focinhos,fosiɲus
foco,fɔku
focos,fɔkus
fofa,fofa
fofada,fofada
fofão,fofɐ̃w
fofas,fofas
fofinha,fofiɲa
fofinhas,fofiɲas
fofinho,fofiɲu
fofinhos,fofiɲus
fofíssima,fofisima
fofo,fofu
fofoca,fofɔka
fofocando,fofokɐ̃du
fofocar,fofokaɾ
fofocas,fofɔkas
fofoqueira,fofokeɾa
fofoqueiro,fofokeɾu
fofoqueiros,fofokeɾus
fofos,fofus
fofucho,fofuʃu
fofura,fofuɾa
fogacho,fogaʃu
fogachos,fogaʃus
fogão,fogɐ̃w
fogãozinho,fogɐ̃wziɲu
fogareiro,fogaɾeɾu
fogaréu,fogaɾɛw
fogaréus,fogaɾɛws
foge,fɔʒi
fogem,fɔʒẽ
fogo,fogu
fogões,fogõjs
fogõezinhos,fogõjziɲus
fogos,fogus
fogoso,fogozu
fogueira,fogeɾa
fogueiras,fogeɾas
fogueirinha,fogeɾiɲa
foguetão,fogetɐ̃w
foguete,fogetʃi
fogueteiro,fogeteɾu
foguetes,fogetʃis
foguetinho,fogetʃiɲu
foguinho,fogiɲu
foguista,fogista
foi,foj
foice,fojsi
folclore,fowklɔɾi
folclórica,fowklɔɾika
folclóricas,fowklɔɾikas
folclóricos,fowklɔɾikus
fole,fɔli
fôlego,foligu
folga,fɔwga
folgada,fowgada
folgadão,fowgadɐ̃w
folgadas,fowgadas
folgado,fowgadu
folgados,fowgadus
folgas,fɔwgas
folgava,fowgava
folguedo,fowgedu
folguedos,fowgedus
folha,foʎa
folhagem,foʎaʒẽ
folhagens,foʎaʒẽs
folhão,foʎɐ̃w
folhas,foʎas
folheá-lo,foʎealu
folheado,foʎeadu
folhear,foʎeaɾ
folhedo,foʎɛdu
folheie,foʎeji
folheou,foʎeo
folhetim,foʎetʃĩ
folheto,foʎetu
folhetos,foʎetus
folhinha,foʎiɲa
folhinhas,foʎiɲas
folhoso,foʎozu
folia,folia
foliã,foliɐ̃
folião,foliɐ̃w
folinha,foliɲa
foliões,foliõjs
foliona,foliona
fome,fomi
fomes,fomis
fominha,fomiɲa
fomos,fomus
fon,fõ
fone,foni
fonema,fonema
fonemas,fonemas
fonfonando,fõfonɐ̃du
fonia,fonia
fonseca,fõseka
fonte,fõtʃi
fontes,fõtʃis
foquete,fokɛtʃi
foquinha,fɔkiɲa
foquinho,fɔkiɲu
for,foɾ
fora,fɔɾa
foragidos,foɾaʒidus
foram,foɾɐ̃w
fôramos,foɾamus
foras,fɔɾas
forasteiro,foɾasteɾu
forasteiros,foɾasteɾus
forca,foɾka
força,foɾsa
forçá-los,foɾsalus
forçada,foɾsada
forçado,foɾsadu
forçados,foɾsadus
forçando,foɾsɐ̃du
forçar,foɾsaɾ
forçaram,foɾsaɾɐ̃w
forças,foɾsas
force,fɔɾsi
forcinha,foɾsiɲa
forçou,foɾso
forçuda,foɾsuda
forçudo,foɾsudu
forçudos,foɾsudus
fordes,fɔɾdʒis
fôreis,foɾejs
forem,foɾẽ
fores,foɾis
forja,fɔɾʒa
forjar,foɾʒaɾ
forjas,fɔɾʒas
forjava,foɾʒava
forjavam,foɾʒavɐ̃w
forma,fɔɾma
fôrma,foɾma
formação,foɾmasɐ̃w
formações,foɾmasõjs
formada,foɾmada
formadas,foɾmadas
formado,foɾmadu
formador,foɾmadoɾ
formadoras,foɾmadoɾas
formadores,foɾmadoɾis
formados,foɾmadus
formal,foɾmaw
formalíssimo,foɾmalisimu
formam,fɔɾmɐ̃w
formamos,foɾmɐmus
formando,foɾmɐ̃du
formão,foɾmɐ̃w
formar,foɾmaɾ
formará,foɾmaɾa
formaram,foɾmaɾɐ̃w
formarão,foɾmaɾɐ̃w
formarem,foɾmaɾẽ
formaremos,foɾmaɾemus
formarmos,foɾmaɾmus
formas,fɔɾmas
fôrmas,foɾmas
formato,foɾmatu
formatos,foɾmatus
formatura,foɾmatuɾa
formava,foɾmava
formavam,foɾmavɐ̃w
forme,fɔɾmi
formei,foɾmej
formem,fɔɾmẽ
formidável,foɾmidaviw
formiga,foɾmiga
formigada,foɾmigada
formigão,foɾmigɐ̃w
formigas,foɾmigas
formigueiro,foɾmigeɾu
formiguinha,foɾmigiɲa
formiguinhas,foɾmigiɲas
formiguinho,foɾmigiɲu
forminha,foɾmiɲa
formo,fɔɾmu
formol,foɾmɔw
formos,foɾmus
formosa,foɾmɔza
formosas,foɾmɔzas
formoso,foɾmozu
formosos,foɾmɔzus
formosura,foɾmozuɾa
formou,foɾmo
formula,foɾmula
fórmula,fɔɾmula
formular,foɾmulaɾ
formulário,foɾmulaɾju
fórmulas,fɔɾmulas
formule,foɾmuli
formulou,foɾmulo
fornada,foɾnada
fornadas,foɾnadas
fornalha,foɾnaʎa
fornalhinha,foɾnaʎiɲa
forneça,foɾnesa
forneçam,foɾnesɐ̃w
fornece,foɾnɛsi
fornecedor,foɾnesedoɾ
fornecedoras,foɾnesedoɾas
fornecedores,foɾnesedoɾis
fornecem,foɾnɛsẽ
fornecendo,foɾnesẽdu
fornecer,foɾneseɾ
fornecerá,foɾneseɾa
forneceram,foɾneseɾɐ̃w
forneceremos,foɾneseɾemus
fornecia,foɾnesia
fornecida,foɾnesida
fornecidas,foɾnesidas
fornecido,foɾnesidu
fornecidos,foɾnesidus
fornecimento,foɾnesimẽtu
forninho,foɾniɲu
forno,foɾnu
fornos,foɾnus
forquilha,foɾkiʎa
forra,fɔha
forrada,fohada
forradas,fohadas
forrado,fohadu
forrados,fohadus
forrageiras,fohaʒeɾas
forragem,fohaʒẽ
forrar,fohaɾ
forrava,fohava
forravam,fohavɐ̃w
forro,fohu
forró,fohɔ
forros,fohus
forrou,foho
fortalece,foɾtalɛsi
fortalecê-las,foɾtaleselas
fortalecem,foɾtalɛsẽ
fortalecendo,foɾtalesẽdu
fortalecerá,foɾtaleseɾa
fortaleceu,foɾtalesew
fortalecida,foɾtalesida
fortalecimento,foɾtalesimẽtu
fortaleza,foɾtaleza
fortalezas,foɾtalezas
fortalezense,foɾtalezẽsi
fortão,foɾtɐ̃w
forte,fɔɾtʃi
fortemente,foɾtʃimẽtʃi
fortes,fɔɾtʃis
fortificações,foɾtʃifikasõjs
fortificante,foɾtʃifikɐ̃tʃi
fortificar,foɾtʃifikaɾ
fortificou,foɾtʃifiko
fortíssimo,fɔɾtʃisimu
fortíssimos,fɔɾtʃisimus
fortuna,foɾtuna
fortunas,foɾtunas
fórum,fɔɾũ
fosca,foska
foscas,foskas
fosco,fosku
fosfatados,fosfatadus
fosfato,fosfatu
fosfatos,fosfatus
fosforescente,fosfoɾesẽtʃi
fósforo,fɔsfuɾu
fósforos,fɔsfuɾus
fossa,fɔsa
fossas,fɔsas
fosse,fɔsi
fósseis,fɔsejs
fôsseis,fosejs
fossem,fɔsẽ
fôssemos,fosimus
fosses,fɔsis
fosseta,foseta
fóssil,fɔsiw
fosso,fosu
fossos,fosus
foste,fɔstʃi
fostes,fɔstʃis
foto,fɔtu
fotografada,fotogɾafada
fotografado,fotogɾafadu
fotografamos,fotogɾafɐmus
fotografar,fotogɾafaɾ
fotografaram,fotogɾafaɾɐ̃w
fotografia,fotogɾafia
fotografias,fotogɾafias
fotográfica,fotogɾafika
fotográficos,fotogɾafikus
fotógrafo,fotɔgɾafu
fotografou,fotogɾafo
fotos,fɔtus
fotosfera,fotosfɛɾa
fotossíntese,fotosĩtʃizi
fox,fɔkis
foz,fɔs
fraca,fɾaka
fracamente,fɾakamẽtʃi
fração,fɾasɐ̃w
fracas,fɾakas
fracassado,fɾakasadu
fracassam,fɾakasɐ̃w
fracassaram,fɾakasaɾɐ̃w
fracasso,fɾakasu
fracassos,fɾakasus
fracassou,fɾakaso
fracionária,fɾasionaɾja
fracionárias,fɾasionaɾjas
fracionário,fɾasionaɾju
fracionários,fɾasionaɾjus
fraco,fɾaku
frações,fɾasõjs
fracos,fɾakus
fracote,fɾakɔtʃi
frade,fɾadʒi
frades,fɾadʒis
frágeis,fɾaʒejs
frágil,fɾaʒiw
fragílimo,fɾaʒilimu
fragmentação,fɾagimẽtasɐ̃w
fragmentando,fɾagimẽtɐ̃du
fragmento,fɾagimẽtu
fragmentos,fɾagimẽtus
fragosos,fɾagɔzus
fralda,fɾawda
fraldão,fɾawdɐ̃w
fraldas,fɾawdas
framboesa,fɾɐ̃boeza
framboesas,fɾɐ̃boezas
framboeseira,fɾɐ̃boezeɾa
franca,fɾɐ̃ka
frança,fɾɐ̃sa
francamente,fɾɐ̃kamẽtʃi
francas,fɾɐ̃kas
francês,fɾɐ̃ses
francesa,fɾɐ̃seza
francesas,fɾɐ̃sezas
franceses,fɾɐ̃sɛzis
francioni,fɾɐ̃sioni
francisca,fɾɐ̃siska
franciscana,fɾɐ̃siskɐna
francisco,fɾɐ̃sisku
francklin,fɾɐ̃klĩ
franco,fɾɐ̃ku
francos,fɾɐ̃kus
franga,fɾɐ̃ga
frangalhos,fɾɐ̃gaʎus
frangão,fɾɐ̃gɐ̃w
frangas,fɾɐ̃gas
frango,fɾɐ̃gu
frangos,fɾɐ̃gus
frangotas,fɾɐ̃gɔtas
frangote,fɾɐ̃gɔtʃi
frangueiro,fɾɐ̃geɾu
franguinha,fɾɐ̃giɲa
franguinhas,fɾɐ̃giɲas
franguinho,fɾɐ̃giɲu
franja,fɾɐ̃ʒa
franjinha,fɾɐ̃ʒiɲa
franklin,fɾɐ̃klĩ
frankstein,fɾɐ̃kistẽ
franqueza,fɾɐ̃keza
frans,fɾɐ̃s
franze,fɾɐ̃zi
franzi,fɾɐ̃zi
franzida,fɾɐ̃zida
franzido,fɾɐ̃zidu
franzininho,fɾɐ̃ziniɲu
franzino,fɾɐ̃zinu
franziu,fɾɐ̃ziw
fraqueza,fɾakeza
fraquinha,fɾakiɲa
fraquinho,fɾakiɲu
fraquíssima,fɾakisima
fraquíssimo,fɾakisimu
frasco,fɾasku
frascos,fɾaskus
frase,fɾazi
frases,fɾazis
fraternal,fɾateɾnaw
fraternidade,fɾateɾnidadʒi
fratura,fɾatuɾa
fraturada,fɾatuɾada
fraturado,fɾatuɾadu
fraturar,fɾatuɾaɾ
fraturas,fɾatuɾas
fraturou,fɾatuɾo
fraude,fɾawdʒi
freada,fɾeada
freadas,fɾeadas
freado,fɾeadu
frear,fɾeaɾ
fred,fɾɛdʒi
frederica,fɾedeɾika
frederico,fɾedeɾiku
freguês,fɾeges
freguesa,fɾegeza
freguesas,fɾegezas
fregueses,fɾegɛzis
freguesia,fɾegezia
freguesinha,fɾegeziɲa
frei,fɾej
freio,fɾeju
freios,fɾejus
freira,fɾeɾa
freiras,fɾeɾas
freire,fɾeɾi
freitas,fɾejtas
frenagem,fɾenaʒẽ
frenesi,fɾenezi
frente,fɾẽtʃi
frentes,fɾẽtʃis
freou,fɾeo
frequência,fɾekwẽsja
frequenta,fɾekwẽta
frequentá-las,fɾekwẽtalas
frequentada,fɾekwẽtada
frequentado,fɾekwẽtadu
frequentados,fɾekwẽtadus
frequentam,fɾekwẽtɐ̃w
frequentamos,fɾekwẽtɐmus
frequentando,fɾekwẽtɐ̃du
frequentar,fɾekwẽtaɾ
frequentava,fɾekwẽtava
frequente,fɾekwẽtʃi
frequentemente,fɾekwẽtʃimẽtʃi
frequentes,fɾekwẽtʃis
frequento,fɾekwẽtu
frequentou,fɾekwẽto
fresca,fɾeska
frescas,fɾeskas
fresco,fɾesku
frescor,fɾeskoɾ
frescos,fɾeskus
frescura,fɾeskuɾa
fresquinha,fɾeskiɲa
fresquinhas,fɾeskiɲas
